# Timestamp Tue Jun  3 17:26:31 2025
# At the Calibration unit focal plane for Spectrograph Ronchi calibration mode
# Source is LDLS 600um Core
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
8.760000000000000000e+02,3.262117665142484307e-12,9.980433513164526276e-15,2.862360460731902044e-12,1.436709439248273894e+07,4.395605710172009276e+04,1.260647442735619098e+07
8.770000000000000000e+02,3.530426067497459009e-12,1.080132179666862682e-14,3.097788928070611620e-12,1.556653424432012066e+07,4.762573763538656203e+04,1.365892855665121600e+07
8.780000000000000000e+02,3.891149138816933272e-12,1.190495232123196081e-14,3.414307080573715176e-12,1.717661610800034180e+07,5.255177545521198772e+04,1.507170244717809185e+07
8.790000000000000000e+02,4.416792766654772094e-12,1.351315650568310730e-14,3.875535549686274910e-12,1.951915958717720211e+07,5.971877611108825658e+04,1.712717822108716145e+07
8.800000000000000000e+02,5.181819154698764069e-12,1.585375110877691366e-14,4.546811545629853944e-12,2.292609781867729127e+07,7.014228745964648260e+04,2.011661216769367456e+07
8.810000000000000000e+02,6.082034416201503396e-12,1.860795542855631155e-14,5.336709653293705554e-12,2.693952901293879002e+07,8.242136114911067125e+04,2.363821621192435920e+07
8.820000000000000000e+02,6.873769527148149510e-12,2.103026524260031207e-14,6.031421343544118391e-12,3.048096894391487166e+07,9.325637980881586554e+04,2.674566930621374026e+07
8.830000000000000000e+02,7.395984225509109645e-12,2.262797863359204341e-14,6.489641082388565868e-12,3.283385656673979387e+07,1.004550283230858622e+05,2.881022159753195196e+07
8.840000000000000000e+02,7.532549231505534195e-12,2.304579862124497016e-14,6.609470688064885700e-12,3.347799658446904644e+07,1.024257716499776579e+05,2.937542528028838709e+07
8.850000000000000000e+02,7.248369471526597362e-12,2.217635199442228360e-14,6.360115823463929821e-12,3.225141770890416950e+07,9.867305940202977217e+04,2.829915788720753416e+07
8.860000000000000000e+02,6.732581115147558573e-12,2.059829996622220218e-14,5.907534908562820193e-12,2.999028088497103006e+07,9.175512202148252982e+04,2.631511276514157653e+07
8.870000000000000000e+02,6.191965100097745766e-12,1.894428783416106972e-14,5.433168847996628034e-12,2.761323802808798850e+07,8.448257068326229637e+04,2.422936535029165074e+07
8.880000000000000000e+02,5.718173924239440448e-12,1.749472598042845336e-14,5.017438556317754745e-12,2.552910228619720414e+07,7.810616727310442366e+04,2.240063065867353976e+07
8.890000000000000000e+02,5.308339592643582463e-12,1.624083978815156389e-14,4.657827497910629344e-12,2.372606283489263803e+07,7.258977662979760498e+04,2.081854522696103528e+07
8.900000000000000000e+02,4.982210717916316895e-12,1.524305004386394785e-14,4.371664185625098982e-12,2.229345167896190658e+07,6.820670959798348485e+04,1.956149384216359258e+07
8.910000000000000000e+02,4.724659191993443118e-12,1.445507237274734180e-14,4.145674390014645372e-12,2.116476289626022428e+07,6.475349162452430028e+04,1.857112057065384462e+07
8.920000000000000000e+02,4.560029963728556158e-12,1.395139003026828103e-14,4.001219700748972885e-12,2.045020979208583757e+07,6.256731979386279272e+04,1.794413259461078048e+07
8.930000000000000000e+02,4.511007600156281407e-12,1.380140634159900787e-14,3.958204797675335087e-12,2.025304065831854939e+07,6.196408176494677900e+04,1.777112561248906329e+07
8.940000000000000000e+02,4.566951315809640905e-12,1.397256587410880384e-14,4.007292873627865314e-12,2.052717182671603188e+07,6.280278477352071786e+04,1.801166329322931916e+07
8.950000000000000000e+02,4.649153856918346426e-12,1.422406415846415278e-14,4.079421879259847142e-12,2.092002363972810656e+07,6.400471303079646896e+04,1.835637296097316965e+07
8.960000000000000000e+02,4.683528638220843029e-12,1.432923363870243077e-14,4.109584192501320117e-12,2.109824866689731181e+07,6.454999165549210011e+04,1.851275734781891853e+07
8.970000000000000000e+02,4.648507323532802950e-12,1.422208609263979349e-14,4.078854575505265130e-12,2.096385655710872263e+07,6.413881963347358396e+04,1.839483436012178659e+07
8.980000000000000000e+02,4.528514297407036485e-12,1.385496799874377920e-14,3.973566131370935168e-12,2.044547933168184757e+07,6.255284697270947800e+04,1.793998182992006093e+07
8.990000000000000000e+02,4.350692348641099427e-12,1.331092259050977935e-14,3.817535427562561203e-12,1.966451695036877319e+07,6.016349627384763153e+04,1.725472272186397016e+07
9.000000000000000000e+02,4.193084199371141334e-12,1.282872120589080354e-14,3.679241417024546270e-12,1.897323167136263475e+07,5.804851224384980014e+04,1.664815120825586841e+07
9.010000000000000000e+02,4.105476796944192628e-12,1.256068677398596267e-14,3.602369890453363218e-12,1.859745899470446259e+07,5.689883752318428014e+04,1.631842770889130421e+07
9.020000000000000000e+02,4.126772967439869191e-12,1.262584230653718743e-14,3.621056315239075932e-12,1.871467680558452755e+07,5.725746485920836858e+04,1.642128102737881802e+07
9.030000000000000000e+02,4.351139806611461030e-12,1.331229158604628252e-14,3.817928051659444422e-12,1.975404346591327339e+07,6.043740222322672344e+04,1.733327818325027078e+07
9.040000000000000000e+02,4.642580606251915623e-12,1.420395332924953156e-14,4.073654149601557930e-12,2.110051718477492407e+07,6.455693217517133598e+04,1.851474786948119104e+07
9.050000000000000000e+02,4.852181757742160754e-12,1.484522705738151405e-14,4.257569664041883856e-12,2.207754897313552350e+07,6.754615629426983651e+04,1.937204899928559735e+07
9.060000000000000000e+02,4.950704438149349337e-12,1.514665673045854402e-14,4.344018852523423152e-12,2.255072006517501920e+07,6.899382100450198050e+04,1.978723519550639391e+07
9.070000000000000000e+02,4.870663256609174736e-12,1.490177111544442427e-14,4.273786341992306849e-12,2.221061625814239308e+07,6.795327502115683455e+04,1.948880951325803250e+07
9.080000000000000000e+02,4.577084104286538453e-12,1.400356709235953209e-14,4.016183936449772043e-12,2.089488369377665967e+07,6.392779748548243515e+04,1.833431379736748710e+07
9.090000000000000000e+02,4.294790852599388625e-12,1.313989222870143103e-14,3.768484397406490935e-12,1.962777719966236874e+07,6.005109118094320729e+04,1.722248525511563942e+07
9.100000000000000000e+02,4.102404892513515805e-12,1.255128829696081632e-14,3.599674433488253077e-12,1.876917271084615216e+07,5.742419482269654691e+04,1.646909871530573443e+07
9.110000000000000000e+02,3.994138065246714087e-12,1.222004645281648911e-14,3.504675197596543550e-12,1.829391542201989517e+07,5.597014740329724737e+04,1.605208197591981664e+07
9.120000000000000000e+02,3.970050092346912138e-12,1.214634941406087446e-14,3.483539092683981083e-12,1.820354793474300951e+07,5.569366850489451463e+04,1.597278859993861802e+07
9.130000000000000000e+02,4.063536207942089932e-12,1.243236974100114471e-14,3.565568923724843236e-12,1.865263226672261581e+07,5.706763988704900112e+04,1.636683975545893610e+07
9.140000000000000000e+02,4.340326987152564577e-12,1.327920981623383438e-14,3.808440292459677251e-12,1.994499178611083329e+07,6.102160770255267562e+04,1.750082668329887092e+07
9.150000000000000000e+02,4.777325127468496592e-12,1.461620355235928939e-14,4.191886362360733303e-12,2.197713671007378027e+07,6.723894545202991867e+04,1.928394178763233498e+07
9.160000000000000000e+02,5.184691722726431866e-12,1.586253971702318766e-14,4.549332093932270298e-12,2.387721276026853919e+07,7.305221910906607809e+04,2.095117243862222508e+07
9.170000000000000000e+02,5.459172093077868344e-12,1.670231110731778736e-14,4.790176183566506490e-12,2.516873207316443324e+07,7.700361631679443235e+04,2.208442212333075330e+07
9.180000000000000000e+02,5.527278539632642685e-12,1.691068245729119133e-14,4.849936504851796612e-12,2.551051633676604554e+07,7.804930364903627196e+04,2.238432233008521795e+07
9.190000000000000000e+02,5.331609534933764110e-12,1.631203406613975036e-14,4.678245818024174047e-12,2.463423410057380423e+07,7.536832230659844936e+04,2.161542436784422398e+07
9.200000000000000000e+02,4.983020283900460628e-12,1.524552690714990591e-14,4.372374543098751450e-12,2.304866094111827388e+07,7.051726875102019403e+04,2.022415575490624458e+07
9.210000000000000000e+02,4.627614198391283463e-12,1.415816367543659489e-14,4.060521804757832193e-12,2.142801747973037884e+07,6.555891777313778584e+04,1.880211454088468477e+07
9.220000000000000000e+02,4.324198922386199614e-12,1.322986607863150271e-14,3.794288646310104413e-12,2.004480345118188486e+07,6.132698101809073705e+04,1.758840689742542431e+07
9.230000000000000000e+02,4.074022599731560432e-12,1.246445280690834477e-14,3.574770257433513370e-12,1.890559507064972818e+07,5.784157838499952049e+04,1.658880315541042574e+07
9.240000000000000000e+02,3.858323047687485539e-12,1.180452105122741332e-14,3.385503672795593722e-12,1.792403467100672424e+07,5.483849900117712968e+04,1.572752837437470630e+07
9.250000000000000000e+02,3.677050631898100583e-12,1.124991895551249668e-14,3.226445340497753011e-12,1.710041143542354554e+07,5.231862762116169324e+04,1.500483629944908060e+07
9.260000000000000000e+02,3.525238848354592535e-12,1.078545152432168206e-14,3.093237378280011401e-12,1.641212254186200537e+07,5.021281101820954063e+04,1.440089397831719741e+07
