# Timestamp Wed May  7 14:21:36 2025
# At the Calibration unit focal plane for ACM calibration mode
# Source is ACM MGG Lamps
# nm, W/nm, photons/s/nm
3.890210000000000150e+02,3.979757365619380240e-16,7.783857165060920806e+02
3.892860000000000014e+02,6.730256342260177113e-16,1.317242116869329038e+03
3.895500000000000114e+02,2.519846372201215260e-16,4.935174229718368792e+02
3.898149999999999977e+02,1.566571157320861346e-16,3.070251059281204675e+02
3.900790000000000077e+02,1.189260827515071060e-16,2.332356331504532534e+02
3.903439999999999941e+02,1.442578716783976346e-16,2.831080676844266009e+02
3.906080000000000041e+02,3.822433623862901979e-16,7.506652352688992096e+02
3.908729999999999905e+02,4.713045992450421144e-16,9.261952871830436607e+02
3.911370000000000005e+02,3.667776386203991731e-16,7.212685029515689621e+02
3.914019999999999868e+02,2.349190109956900385e-16,4.622814014164659966e+02
3.916669999999999732e+02,2.495847835323108073e-16,4.914737225326776411e+02
3.919309999999999832e+02,3.958425332838840573e-16,7.800048261060129562e+02
3.921949999999999932e+02,5.215682014841879943e-16,1.028438616295078646e+03
3.924599999999999795e+02,5.678320475769828899e-16,1.120419132187344076e+03
3.927239999999999895e+02,3.425124513325355786e-16,6.762838609206571618e+02
3.929889999999999759e+02,3.175806380202802027e-16,6.274796247106681903e+02
3.932529999999999859e+02,3.045147679421997980e-16,6.020681047640720180e+02
3.935179999999999723e+02,4.062418992643969911e-16,8.037380578920411835e+02
3.937819999999999823e+02,4.815706400206766723e-16,9.534130204556164472e+02
3.940470000000000255e+02,7.155563745822182760e-16,1.417611074585215647e+03
3.943109999999999786e+02,4.005089154546270202e-16,7.939923125280514569e+02
3.945760000000000218e+02,2.318525312834874890e-16,4.599469300337524373e+02
3.948399999999999750e+02,3.263801015422526738e-16,6.479030633129364105e+02
3.951039999999999850e+02,2.562510437762294103e-16,5.090287199606000854e+02
3.953690000000000282e+02,1.821222298638550145e-16,3.620185213627074177e+02
3.956329999999999814e+02,1.903883925663140309e-16,3.787025184323203462e+02
3.958980000000000246e+02,7.004906264309621820e-16,1.394282745212494092e+03
3.961619999999999777e+02,8.144836766019696224e-16,1.622259840573099609e+03
3.964259999999999877e+02,8.735467423630880227e-16,1.741059029100198813e+03
3.966909999999999741e+02,4.410397777376517969e-16,8.796204649096372350e+02
3.969549999999999841e+02,1.706562622443151219e-16,3.405875142241936260e+02
3.972189999999999941e+02,6.948909678260705870e-16,1.387752113368044093e+03
3.974839999999999804e+02,3.554449962057375579e-16,7.103252834180060518e+02
3.977479999999999905e+02,3.499786628057243390e-16,6.998658279218263942e+02
3.980120000000000005e+02,6.575599104601267851e-16,1.315820689200884999e+03
3.982769999999999868e+02,5.494331693037676917e-16,1.100183983764689401e+03
3.985409999999999968e+02,1.218592372588312795e-16,2.441724599113719876e+02
3.988050000000000068e+02,4.265073304059093549e-16,8.551697129337793513e+02
3.990699999999999932e+02,1.167262168710139611e-15,2.341977444279313659e+03
3.993340000000000032e+02,1.353250829515467727e-15,2.716938495493865503e+03
3.995980000000000132e+02,7.044903825773134621e-16,1.415349159864903640e+03
3.998620000000000232e+02,4.853037457572711018e-16,9.756386444745800191e+02
4.001270000000000095e+02,9.378094911144630872e-16,1.886590740327585763e+03
4.003910000000000196e+02,1.308186910266578215e-15,2.633415109042461609e+03
4.006549999999999727e+02,5.327675186939711842e-16,1.073182353958436806e+03
4.009189999999999827e+02,4.510391681035296521e-16,9.091511927445902757e+02
4.011840000000000259e+02,4.591720056011102925e-16,9.261561684015880473e+02
4.014479999999999791e+02,9.098111980900049152e-16,1.836309129466245849e+03
4.017119999999999891e+02,9.975391828999731703e-16,2.014698140980965491e+03
4.019759999999999991e+02,8.703469374460070972e-16,1.758967222356944148e+03
4.022409999999999854e+02,4.509058428986513747e-16,9.118794225912340607e+02
4.025049999999999955e+02,7.062236102407321529e-16,1.429153012769964562e+03
4.027690000000000055e+02,6.339613491966549227e-16,1.283760576443376294e+03
4.030330000000000155e+02,5.899640315867924191e-16,1.195449841842733804e+03
4.032970000000000255e+02,3.418458253081436986e-16,6.931392448934059303e+02
4.035609999999999786e+02,5.967636170355894967e-16,1.210812076694316602e+03
4.038260000000000218e+02,7.623535214945263798e-16,1.547803786681994325e+03
4.040899999999999750e+02,3.050480687617133020e-16,6.197429567919595002e+02
4.043539999999999850e+02,4.934365832548517422e-16,1.003132509730680340e+03
4.046179999999999950e+02,1.259656535690850928e-15,2.562492248155660036e+03
4.048820000000000050e+02,1.329252292637360835e-15,2.705833719193564320e+03
4.051460000000000150e+02,8.060841886946323285e-16,1.641939591316619271e+03
4.054100000000000250e+02,5.177017705427152874e-16,1.055211034669292303e+03
4.056750000000000114e+02,7.816856762018903087e-16,1.594320445918561518e+03
4.059390000000000214e+02,1.378182642827722955e-15,2.812760602548231418e+03
4.062029999999999745e+02,1.151529794534491834e-15,2.351708683405199736e+03
4.064669999999999845e+02,4.927699572304599608e-16,1.007012198117613821e+03
4.067309999999999945e+02,8.027510585726728298e-16,1.641547213696942208e+03
4.069950000000000045e+02,8.287494735239552631e-16,1.695811422709312410e+03
4.072590000000000146e+02,5.110355102987967831e-16,1.046374112060219886e+03
4.075230000000000246e+02,5.676987223721044153e-16,1.163148750312957191e+03
4.077869999999999777e+02,1.009938426953661843e-15,2.070587035254665352e+03
4.080509999999999877e+02,1.046869508704970517e-15,2.147693061320120705e+03
4.083149999999999977e+02,5.345007463573901709e-16,1.097258281794458298e+03
4.085790000000000077e+02,5.210349006646745889e-16,1.070306277921931041e+03
4.088430000000000177e+02,9.175440599729503290e-16,1.886030498298245220e+03
4.091070000000000277e+02,1.322986008008077261e-15,2.721180677617700439e+03
4.093709999999999809e+02,9.078113200168295710e-16,1.868434529344442353e+03
4.096349999999999909e+02,9.715407679486907370e-16,2.000890409646365015e+03
4.098990000000000009e+02,1.136997347202749343e-15,2.343157745706685546e+03
4.101630000000000109e+02,8.666138317094126677e-16,1.787093660409391077e+03
4.104270000000000209e+02,7.602203182164725609e-16,1.568702586951393641e+03
4.106909999999999741e+02,5.126354127573372951e-16,1.058495476625055971e+03
4.109549999999999841e+02,7.695530825579585854e-16,1.590003454211190956e+03
4.112189999999999941e+02,9.408759708266652422e-16,1.945229139504125214e+03
4.114830000000000041e+02,8.640806528167237208e-16,1.787604320075334272e+03
4.117470000000000141e+02,9.872731421243385138e-16,2.043774532178331128e+03
4.120110000000000241e+02,1.140730452939343871e-15,2.362963773986888555e+03
4.122749999999999773e+02,1.318852926656847704e-15,2.733685723164664978e+03
4.125389999999999873e+02,1.028070654817120190e-15,2.132323981234791518e+03
4.128020000000000209e+02,1.051535890875713578e-15,2.182383704501138254e+03
4.130659999999999741e+02,1.240724356598122324e-15,2.576676958685570753e+03
4.133299999999999841e+02,6.408942598503302776e-16,1.331829182624117948e+03
4.135939999999999941e+02,7.596870173969590569e-16,1.579698302027541331e+03
4.138580000000000041e+02,6.415608858747220591e-16,1.334917572178686441e+03
4.141220000000000141e+02,8.692803358069800892e-16,1.809894978507080396e+03
4.143860000000000241e+02,1.464310725179150895e-15,3.050728326616831509e+03
4.146499999999999773e+02,1.598835856901427057e-15,3.333118592580074164e+03
4.149130000000000109e+02,9.762071501194337985e-16,2.036405416176494100e+03
4.151770000000000209e+02,8.262162946312662177e-16,1.724615397466693366e+03
4.154409999999999741e+02,1.048202760753754277e-15,2.189373570288086739e+03
4.157049999999999841e+02,7.976847007872947389e-16,1.667177066570047373e+03
4.159689999999999941e+02,4.515724689230431561e-16,9.443949136523345942e+02
4.162320000000000277e+02,1.416980277447328893e-15,2.965271668388419585e+03
4.164959999999999809e+02,1.518307433154891303e-15,3.179331184913422021e+03
4.167599999999999909e+02,9.720740687682042410e-16,2.036810401708581367e+03
4.170240000000000009e+02,1.357783886481332116e-15,2.846799735927556867e+03
4.172880000000000109e+02,1.423246562076612269e-15,2.985941233764834124e+03
4.175509999999999877e+02,1.063535159314767024e-15,2.232680589778985905e+03
4.178149999999999977e+02,9.183440112022205850e-16,1.929099562797666295e+03
4.180790000000000077e+02,1.120065046183196478e-15,2.354327171660254862e+03
4.183430000000000177e+02,1.042603102148862682e-15,2.192889439729823152e+03
4.186059999999999945e+02,1.093000029592887036e-15,2.300333687218502291e+03
4.188700000000000045e+02,1.114065411963669656e-15,2.346146702409363570e+03
4.191340000000000146e+02,1.126464656017357934e-15,2.373753831750524569e+03
4.193980000000000246e+02,9.868731665097034844e-16,2.080908156298827180e+03
4.196610000000000014e+02,9.200772388656395717e-16,1.941279709098005014e+03
4.199250000000000114e+02,8.990118564948571492e-16,1.898026917237822772e+03
4.201890000000000214e+02,1.262323039788418250e-15,2.666738339696610183e+03
4.204519999999999982e+02,1.835088119945900658e-15,3.879167773793333254e+03
4.207160000000000082e+02,1.572304141130631514e-15,3.325759220914604612e+03
4.209800000000000182e+02,1.198993567471192114e-15,2.537719014751244686e+03
4.212429999999999950e+02,1.048869386778146058e-15,2.221361926066297656e+03
4.215070000000000050e+02,1.451378180305948718e-15,3.075746921298238249e+03
4.217710000000000150e+02,1.432446001213219918e-15,3.037527312105083183e+03
4.220339999999999918e+02,1.208326331812678040e-15,2.563875289694478397e+03
4.222980000000000018e+02,1.345117992017887086e-15,2.855910697803769381e+03
4.225609999999999786e+02,1.450844879486435214e-15,3.082304993065196868e+03
4.228249999999999886e+02,1.446178497315692153e-15,3.074310825176005892e+03
4.230889999999999986e+02,1.148063339207654255e-15,2.442096380704008425e+03
4.233519999999999754e+02,9.186106616119775343e-16,1.955232080516610949e+03
4.236159999999999854e+02,1.120065046183196478e-15,2.385507665178185107e+03
4.238790000000000191e+02,1.612835003413656438e-15,3.437138704937040529e+03
4.241429999999999723e+02,1.374049561476493594e-15,2.930082972113244978e+03
4.244069999999999823e+02,1.308053585061699741e-15,2.791086464933538537e+03
4.246700000000000159e+02,1.121531623436858515e-15,2.394574331447615805e+03
4.249340000000000259e+02,1.228058462134677096e-15,2.623649042477310104e+03
4.251970000000000027e+02,1.328319016203211907e-15,2.839604126357753557e+03
4.254610000000000127e+02,1.305387080964132023e-15,2.792314192328208264e+03
4.257239999999999895e+02,1.760825980828648281e-15,3.768858118965789345e+03
4.259879999999999995e+02,1.599902458540454262e-15,3.426542224779945172e+03
4.262509999999999764e+02,8.567477665484132378e-16,1.836046215379727073e+03
4.265149999999999864e+02,8.936788482997221090e-16,1.916377244758954248e+03
4.267780000000000200e+02,1.238991128934703534e-15,2.658492488810935356e+03
4.270419999999999732e+02,1.229258388978582579e-15,2.639240628185982132e+03
4.273050000000000068e+02,1.666831711389396649e-15,3.580922697009785225e+03
4.275690000000000168e+02,1.727628004813934135e-15,3.713826940122117321e+03
4.278319999999999936e+02,1.368716553281358554e-15,2.944096231389996319e+03
4.280960000000000036e+02,1.787357696599444218e-15,3.846961691721648094e+03
4.283589999999999804e+02,1.410314017203410290e-15,3.037308708372225738e+03
4.286229999999999905e+02,1.555771815725713284e-15,3.352637420672711869e+03
4.288860000000000241e+02,1.472576887881609813e-15,3.175302217878292140e+03
4.291490000000000009e+02,1.616968084764885799e-15,3.488789525433715880e+03
4.294130000000000109e+02,1.857486754365467432e-15,4.010200903229454980e+03
4.296759999999999877e+02,1.826555306833685383e-15,3.945836993559932580e+03
4.299399999999999977e+02,1.531773278847606392e-15,3.311063868817194816e+03
4.302029999999999745e+02,1.093000029592887036e-15,2.364061798546751106e+03
4.304660000000000082e+02,1.426446366993693293e-15,3.087162703943223732e+03
4.307300000000000182e+02,1.604568840711197126e-15,3.474791034487350316e+03
4.309929999999999950e+02,1.582036881086752469e-15,3.428088594722084963e+03
4.312570000000000050e+02,2.010144113951202730e-15,4.358414882605600724e+03
4.315199999999999818e+02,2.079339895283077214e-15,4.511195332390917429e+03
4.317830000000000155e+02,1.304720454939740242e-15,2.832358532907219796e+03
4.320470000000000255e+02,1.416846952242450615e-15,3.077649447840593893e+03
4.323100000000000023e+02,1.464310725179150895e-15,3.182685618915026680e+03
4.325729999999999791e+02,1.550038831915943609e-15,3.371065598986301666e+03
4.328369999999999891e+02,1.646566280247884286e-15,3.583181543708665686e+03
4.331000000000000227e+02,1.666831711389396649e-15,3.629486245363236776e+03
4.333629999999999995e+02,1.423246562076612269e-15,3.100967319664187926e+03
4.336259999999999764e+02,1.527906847906133586e-15,3.331021291252615356e+03
4.338899999999999864e+02,1.392581764954587169e-15,3.037844655586454792e+03
4.341530000000000200e+02,1.348451122139846191e-15,2.943358974511718316e+03
4.344159999999999968e+02,1.487509310827987334e-15,3.248857942547265338e+03
4.346800000000000068e+02,1.297120918261673500e-15,2.834753749371464437e+03
4.349429999999999836e+02,1.400981252861924364e-15,3.063584660952861213e+03
4.352060000000000173e+02,1.879885388785033418e-15,4.113310208705778678e+03
4.354689999999999941e+02,2.075073488726968787e-15,4.543138145110328878e+03
4.357330000000000041e+02,1.848153990023981704e-15,4.048776684440018471e+03
4.359959999999999809e+02,1.542705945647632830e-15,3.381667277418729554e+03
4.362590000000000146e+02,1.740027248867622216e-15,3.816503507107793212e+03
4.365219999999999914e+02,1.942014934258354466e-15,4.262102780956889546e+03
4.367850000000000250e+02,1.469643733374285541e-15,3.227342071804361240e+03
4.370489999999999782e+02,1.659232174711329513e-15,3.645881160007098060e+03
4.373120000000000118e+02,2.027876366200025457e-15,4.458595623205961601e+03
4.375749999999999886e+02,2.203465661024840639e-15,4.847569062961008967e+03
4.378380000000000223e+02,2.321858442956834192e-15,5.111100336587905986e+03
4.381009999999999991e+02,1.808156428560470086e-15,3.982680439963653043e+03
4.383639999999999759e+02,1.769225468735985476e-15,3.899269750512728024e+03
4.386279999999999859e+02,2.335457613854427952e-15,5.150312228505480562e+03
4.388910000000000196e+02,2.453317094966907607e-15,5.413468039854807103e+03
4.391539999999999964e+02,2.434651566283936149e-15,5.375500120361265544e+03
4.394169999999999732e+02,2.157468465341802594e-15,4.766356564279029953e+03
4.396800000000000068e+02,1.878018835916736745e-15,4.151469692186379689e+03
4.399429999999999836e+02,2.561977136942780599e-15,5.666786865550618131e+03
4.402060000000000173e+02,2.451317216893733051e-15,5.425261673101673296e+03
4.404689999999999941e+02,2.261062149532296706e-15,5.007178400916747705e+03
4.407330000000000041e+02,1.823355501916604359e-15,4.040286276652644574e+03
4.409959999999999809e+02,1.439378911866895075e-15,3.191354160973621674e+03
4.412590000000000146e+02,1.907883681809491787e-15,4.232633713180365703e+03
4.415219999999999914e+02,2.386387842117965811e-15,5.297349084100595974e+03
4.417850000000000250e+02,1.764959062179877641e-15,3.920223425264643083e+03
4.420480000000000018e+02,1.984279024204798377e-15,4.409987803376987358e+03
4.423109999999999786e+02,1.979079341214541615e-15,4.401048579647788756e+03
4.425740000000000123e+02,2.508380404581675220e-15,5.581417542369686089e+03
4.428369999999999891e+02,2.479582160327947186e-15,5.520617019271730896e+03
4.431000000000000227e+02,2.004544455346310741e-15,4.465629201427604130e+03
4.433629999999999995e+02,1.897350990624100378e-15,4.229337492489054966e+03
4.436259999999999764e+02,2.317725361605604831e-15,5.169448121003761116e+03
4.438890000000000100e+02,2.375988476137453074e-15,5.302539711835987873e+03
4.441519999999999868e+02,2.210665222088272746e-15,4.936507690904728406e+03
4.444150000000000205e+02,2.357456272659359106e-15,5.267415431945245473e+03
4.446779999999999973e+02,2.321858442956834192e-15,5.190947052273299050e+03
4.449409999999999741e+02,2.497581062986527651e-15,5.587110184747554740e+03
4.452040000000000077e+02,2.436251468742476661e-15,5.453136746556187973e+03
4.454669999999999845e+02,2.669970552894261020e-15,5.979807804354689324e+03
4.457300000000000182e+02,2.731566797548068959e-15,6.121373899804429129e+03
4.459929999999999950e+02,2.422652297844882901e-15,5.432307522738728039e+03
4.462559999999999718e+02,2.865958604065466843e-15,6.430121783890593179e+03
4.465190000000000055e+02,2.719300878699258367e-15,6.104673248144365971e+03
4.467810000000000059e+02,2.631172918274655477e-15,5.910296971340719210e+03
4.470439999999999827e+02,2.277194499322579710e-15,5.118180682529730802e+03
4.473070000000000164e+02,2.328658028405631072e-15,5.236928289150516321e+03
4.475699999999999932e+02,2.522512876298782879e-15,5.676224675942917202e+03
4.478330000000000268e+02,2.734633277260271311e-15,6.157159499523878367e+03
4.480960000000000036e+02,2.583309169723319576e-15,5.819861768307394414e+03
4.483589999999999804e+02,2.246529702200554215e-15,5.064111667918241437e+03
4.486220000000000141e+02,2.394120704000911422e-15,5.399975960132213004e+03
4.488840000000000146e+02,2.604507877298981065e-15,5.877938230233664399e+03
4.491469999999999914e+02,2.594641812137982226e-15,5.859102996462234842e+03
4.494100000000000250e+02,2.380521533103317661e-15,5.378733947672007162e+03
4.496730000000000018e+02,2.770897732987188401e-15,6.264443923004263524e+03
4.499359999999999786e+02,3.183672567290625915e-15,7.201854702043616271e+03
4.501990000000000123e+02,2.656371381996668048e-15,6.012547711430458548e+03
4.504610000000000127e+02,2.572376502923294124e-15,5.825818460951886664e+03
4.507239999999999895e+02,2.781430424172579415e-15,6.302953476645358023e+03
4.509870000000000232e+02,2.806228912279956760e-15,6.362859519670191730e+03
4.512500000000000000e+02,2.691835886494313896e-15,6.107043457921363370e+03
4.515129999999999768e+02,2.225330994624893515e-15,5.051613239698691359e+03
4.517749999999999773e+02,2.531845640640268608e-15,5.750751957266251338e+03
4.520380000000000109e+02,3.265534243085945429e-15,7.421546345782225217e+03
4.523009999999999877e+02,2.982884808743798161e-15,6.783116047660276308e+03
4.525640000000000214e+02,2.937154263470517460e-15,6.683007954214537676e+03
4.528260000000000218e+02,2.883024230289898577e-15,6.563641679764976288e+03
4.530889999999999986e+02,3.018749288856080419e-15,6.876631958464115996e+03
4.533519999999999754e+02,3.344062788759306035e-15,7.622109368575209373e+03
4.536139999999999759e+02,3.010349800948742632e-15,6.865444015120980112e+03
4.538770000000000095e+02,3.179272835529639211e-15,7.254896011924013692e+03
4.541399999999999864e+02,3.105277346822143586e-15,7.090149091431917441e+03
4.544030000000000200e+02,3.188605599871125334e-15,7.284625190539160940e+03
4.546650000000000205e+02,2.925421645441220372e-15,6.687213838232944909e+03
4.549279999999999973e+02,2.895023498728951826e-15,6.621554802562919576e+03
4.551909999999999741e+02,3.560316271072024222e-15,8.147933251611592823e+03
4.554529999999999745e+02,3.908028405394816218e-15,8.948834898553470339e+03
4.557160000000000082e+02,2.989551068987717159e-15,6.849604097309234930e+03
4.559780000000000086e+02,3.199538266671151969e-15,7.334937454802307002e+03
4.562409999999999854e+02,3.373927634652061077e-15,7.739186113430322621e+03
4.565040000000000191e+02,3.221403600271204845e-15,7.393582851373586891e+03
4.567660000000000196e+02,3.562049498735443012e-15,8.180106090193028649e+03
4.570289999999999964e+02,3.611913125359954256e-15,8.299391874158545761e+03
4.572919999999999732e+02,3.180872737988180117e-15,7.313160664153298057e+03
4.575539999999999736e+02,3.082078761173306753e-15,7.090082782754608161e+03
4.578170000000000073e+02,3.295665739388457419e-15,7.585780803467096121e+03
4.580790000000000077e+02,3.388193431574047013e-15,7.803218999205672844e+03
4.583419999999999845e+02,3.233402868710258488e-15,7.451002200353934313e+03
4.586039999999999850e+02,3.314997894095821052e-15,7.643395144413876551e+03
4.588670000000000186e+02,3.226736608466339491e-15,7.444157603404344627e+03
4.591299999999999955e+02,3.274467031812795931e-15,7.558602555637048681e+03
4.593919999999999959e+02,3.915761267277761040e-15,9.044089492696155503e+03
4.596549999999999727e+02,3.889496201916722644e-15,8.988569013031830764e+03
4.599169999999999732e+02,3.366861398793507247e-15,7.785202583956328453e+03
4.601800000000000068e+02,3.232869567890744195e-15,7.479647650839430753e+03
4.604420000000000073e+02,3.530184774769512231e-15,8.172173645371663952e+03
4.607049999999999841e+02,3.891362754785019316e-15,9.013425228472762683e+03
4.609669999999999845e+02,3.668043036613748089e-15,8.500989414071040301e+03
4.612300000000000182e+02,4.016155146551175312e-15,9.313078120883856172e+03
4.614920000000000186e+02,4.274139417990823117e-15,9.916948960721072581e+03
4.617549999999999955e+02,4.312937052610429844e-15,1.001267093377641686e+04
4.620169999999999959e+02,3.804034745589686485e-15,8.836242941443491873e+03
4.622799999999999727e+02,3.564449352423253582e-15,8.284432612560189227e+03
4.625419999999999732e+02,3.800968265877484133e-15,8.839152657795391860e+03
4.628039999999999736e+02,4.237208336239514640e-15,9.859210491930580247e+03
4.630670000000000073e+02,4.646116739601479743e-15,1.081680915161909797e+04
4.633290000000000077e+02,4.015888496141417968e-15,9.354839623070423841e+03
4.635919999999999845e+02,4.382666134761818226e-15,1.021502744467823686e+04
4.638539999999999850e+02,4.797707497548187244e-15,1.118871701140129153e+04
4.641159999999999854e+02,4.277739198522540157e-15,9.981735574969770823e+03
4.643790000000000191e+02,4.292271645854282253e-15,1.002132134052371111e+04
4.646410000000000196e+02,4.328002800761685839e-15,1.011044519531780134e+04
4.649039999999999964e+02,4.223875815751677434e-15,9.872784123912610085e+03
4.651659999999999968e+02,3.771636720804241806e-15,8.820699682602444227e+03
4.654279999999999973e+02,3.942292983048557569e-15,9.225005221288709436e+03
4.656909999999999741e+02,4.416397411596044890e-15,1.034025403219494183e+04
4.659529999999999745e+02,4.572921202123252993e-15,1.071275189991420848e+04
4.662149999999999750e+02,4.368000362225196668e-15,1.023844790786737212e+04
4.664780000000000086e+02,4.179878498141815128e-15,9.803023439196569598e+03
4.667400000000000091e+02,4.598919617074536413e-15,1.079185390685454695e+04
4.670020000000000095e+02,5.000761784577946108e-15,1.174140651041463207e+04
4.672649999999999864e+02,4.815839725411644803e-15,1.131359149972082741e+04
4.675269999999999868e+02,5.098489159753792465e-15,1.198432046954354882e+04
4.677889999999999873e+02,5.282477942485944645e-15,1.242375602934920971e+04
4.680520000000000209e+02,5.037159565509741475e-15,1.185345705860214184e+04
4.683140000000000214e+02,4.760509765387121424e-15,1.120871478264205507e+04
4.685760000000000218e+02,4.865570026831278165e-15,1.146249040167166095e+04
4.688380000000000223e+02,5.116088086797737703e-15,1.205940928324825654e+04
4.691009999999999991e+02,4.659715910499072715e-15,1.098983103736061275e+04
4.693629999999999995e+02,4.903967685836248877e-15,1.157235286539547451e+04
4.696250000000000000e+02,4.939965491153409017e-15,1.166380740966777375e+04
4.698870000000000005e+02,5.275278381422512144e-15,1.246246723384353936e+04
4.701490000000000009e+02,5.248213364832203294e-15,1.240544125320510830e+04
4.704119999999999777e+02,5.495664945086460480e-15,1.299762060406240380e+04
4.706739999999999782e+02,5.569527108589078222e-15,1.317964606489721518e+04
4.709359999999999786e+02,5.472733009847380990e-15,1.295780287946448516e+04
4.711979999999999791e+02,5.759248875131000669e-15,1.364377351163387357e+04
4.714599999999999795e+02,5.249279966471231091e-15,1.244256175461300700e+04
4.717230000000000132e+02,5.731117256901664811e-15,1.359225653985633107e+04
4.719850000000000136e+02,5.994301211331568985e-15,1.422433512936315310e+04
4.722470000000000141e+02,6.093495163761075998e-15,1.446774665963135885e+04
4.725090000000000146e+02,6.192289140575949363e-15,1.471046932893113080e+04
4.727710000000000150e+02,5.732717159360204140e-15,1.362625653166356824e+04
4.730330000000000155e+02,6.085762301878131176e-15,1.447343589212829647e+04
4.732959999999999923e+02,6.369611663064182940e-15,1.515692167763512225e+04
4.735579999999999927e+02,6.209754742415015929e-15,1.478471109255188821e+04
4.738199999999999932e+02,6.224553840156516159e-15,1.482814530187511809e+04
4.740819999999999936e+02,6.897712799587410865e-15,1.644083197312216726e+04
4.743439999999999941e+02,6.529201933303593396e-15,1.557107974786807426e+04
4.746059999999999945e+02,6.363878679254413462e-15,1.518519358695937990e+04
4.748679999999999950e+02,6.606130576518415068e-15,1.577194577481220222e+04
4.751299999999999955e+02,7.319820398232332925e-15,1.748550158779350750e+04
4.753919999999999959e+02,7.556872612506078163e-15,1.806172340374303531e+04
4.756539999999999964e+02,7.230359185758947655e-15,1.729084599368017371e+04
4.759159999999999968e+02,6.916378328270383900e-15,1.654909556800969585e+04
4.761779999999999973e+02,6.921578011260640269e-15,1.657065447081985621e+04
4.764399999999999977e+02,7.145164379841667262e-15,1.711534498306568275e+04
4.767019999999999982e+02,6.838916384236050696e-15,1.639077485268021337e+04
4.769639999999999986e+02,7.149830762012411310e-15,1.714535887165655004e+04
4.772259999999999991e+02,7.634201231335534273e-15,1.831693975276687706e+04
4.774879999999999995e+02,7.562072295496336898e-15,1.815384000116619063e+04
4.777500000000000000e+02,7.504875782603512902e-15,1.802641732095941916e+04
4.780120000000000005e+02,7.072368817978078106e-15,1.699686859436570012e+04
4.782740000000000009e+02,7.802190989482282121e-15,1.876111158020939911e+04
4.785360000000000014e+02,8.318159532361577732e-15,2.001276415273092061e+04
4.787980000000000018e+02,7.812057054643281748e-15,1.880541625766261859e+04
4.790600000000000023e+02,7.764726606911458957e-15,1.870170904126196183e+04
4.793220000000000027e+02,7.993912634097379912e-15,1.926424430166327147e+04
4.795840000000000032e+02,8.732400943918678663e-15,2.105540359119304412e+04
4.798460000000000036e+02,8.481616233542460204e-15,2.046188850276730227e+04
4.801080000000000041e+02,8.156569384048991931e-15,1.968845758590746118e+04
4.803700000000000045e+02,8.227765043454043337e-15,1.987114878795383993e+04
4.806320000000000050e+02,8.357890443415332006e-15,2.019642835394468784e+04
4.808940000000000055e+02,8.486815916532717361e-15,2.051914958956805276e+04
4.811560000000000059e+02,8.693869959708827703e-15,2.103121012736883131e+04
4.814180000000000064e+02,9.052914736446281560e-15,2.191169485465307298e+04
4.816789999999999736e+02,9.042115394851134386e-15,2.189742132366264559e+04
4.819409999999999741e+02,9.117844111222048012e-15,2.209282508198323194e+04
4.822029999999999745e+02,9.198772510583220373e-15,2.230103419266345372e+04
4.824649999999999750e+02,9.529285693476703146e-15,2.311486587281668471e+04
4.827269999999999754e+02,9.177973778622194899e-15,2.227479008664131106e+04
4.829889999999999759e+02,9.421158952320341686e-15,2.287740644153971516e+04
4.832500000000000000e+02,9.774470745248026855e-15,2.374817992780849454e+04
4.835120000000000005e+02,9.286233844983431876e-15,2.257418551460849631e+04
4.837740000000000009e+02,9.643278743647710389e-15,2.345483927063563533e+04
4.840360000000000014e+02,1.012498270887326465e-14,2.463979954988526515e+04
4.842980000000000018e+02,1.015151442464405881e-14,2.471773822436535193e+04
4.845600000000000023e+02,1.007511908224875340e-14,2.454499599041959300e+04
4.848210000000000264e+02,1.032857029672253741e-14,2.517600693729169507e+04
4.850830000000000268e+02,1.078507579822607949e-14,2.630295084681197841e+04
4.853450000000000273e+02,1.072067972426982931e-14,2.616002162280412813e+04
4.856070000000000277e+02,1.060282024315734847e-14,2.588639381507748112e+04
4.858679999999999950e+02,1.025564140965406643e-14,2.505222715146205519e+04
4.861299999999999955e+02,1.048336085958632673e-14,2.562230374394520186e+04
4.863919999999999959e+02,1.074761141565525791e-14,2.628231378423023125e+04
4.866539999999999964e+02,1.117851847782215337e-14,2.735078296282585870e+04
4.869150000000000205e+02,1.107785794813898334e-14,2.711903068284612527e+04
4.871770000000000209e+02,1.094133293834353104e-14,2.679922451937349251e+04
4.874390000000000214e+02,1.116345272967089659e-14,2.735798006585245093e+04
4.876999999999999886e+02,1.160822561314514237e-14,2.846320578949666378e+04
4.879619999999999891e+02,1.164635662174035732e-14,2.857204358902799868e+04
4.882239999999999895e+02,1.151223146563271796e-14,2.825815834628994344e+04
4.884850000000000136e+02,1.186927636429699332e-14,2.915014311117957914e+04
4.887470000000000141e+02,1.172501849261859541e-14,2.881130021725420374e+04
4.890090000000000146e+02,1.170168658176488149e-14,2.876938186858855624e+04
4.892699999999999818e+02,1.192740615362396486e-14,2.933997993355252765e+04
4.895319999999999823e+02,1.179714742845779594e-14,2.903509891879236966e+04
4.897939999999999827e+02,1.214485956278058794e-14,2.990688458870063187e+04
4.900550000000000068e+02,1.239124454139581654e-14,3.052987100921934325e+04
4.903170000000000073e+02,1.199486870729241977e-14,2.956907008523628974e+04
