Wavelength,25LRB,25LRR,25HRB,25HRR,50LRB,50LRR,50HRB,50HRR
754.5,0,0.589255997,0,0.653839036,0,0.596682827,0,0.662079853
755,0,0.587979029,0,0.652611444,0,0.595712121,0,0.661194581
755.5,0,0.586821339,0,0.651512539,0,0.594816282,0,0.660388845
756,0,0.585831946,0,0.650596889,0,0.594025697,0,0.659696476
756.5,0,0.58498692,0,0.649838079,0,0.593321593,0,0.659096728
757,0,0.584277836,0,0.649226893,0,0.592698861,0,0.65858401
757.5,0,0.583694056,0,0.648751638,0,0.592147984,0,0.658147827
758,0,0.583231599,0,0.648408007,0,0.591667343,0,0.657786449
758.5,0,0.582896256,0,0.64820255,0,0.591257092,0,0.657500114
759,0,0.582650135,0,0.648093232,0,0.590895762,0,0.657265004
759.5,0,0.582462649,0,0.648046097,0,0.590563969,0,0.657059599
760,0,0.582319549,0,0.648045337,0,0.590254665,0,0.656876082
760.5,0,0.582200361,0,0.6480682,0,0.589954548,0,0.656699664
761,0,0.582086436,0,0.648093938,0,0.589653524,0,0.65651912
761.5,0,0.581950171,0,0.648091817,0,0.589335161,0,0.656316148
762,0,0.581782614,0,0.648051845,0,0.588995893,0,0.656086768
762.5,0,0.581571075,0,0.64795986,0,0.588627374,0,0.655821665
763,0,0.581309746,0,0.647809358,0,0.588227621,0,0.655518611
763.5,0,0.580966699,0,0.647564715,0,0.587776701,0,0.655155369
764,0,0.580560752,0,0.647246857,0,0.587287671,0,0.654746464
764.5,0,0.580090634,0,0.646854325,0,0.586759063,0,0.654290235
765,0,0.579561501,0,0.64639283,0,0.586195451,0,0.653791764
765.5,0,0.578970761,0,0.645859447,0,0.585595031,0,0.653249021
766,0,0.578329634,0,0.64526666,0,0.584967143,0,0.652672408
766.5,0,0.577665401,0,0.644644888,0,0.584327977,0,0.652079981
767,0,0.576997239,0,0.644015529,0,0.583691173,0,0.651486964
767.5,0,0.576341381,0,0.643396709,0,0.583066955,0,0.65090478
768,0,0.575742439,0,0.642838253,0,0.582487406,0,0.650369264
768.5,0,0.575234201,0,0.642377931,0,0.581973829,0,0.649904236
769,0,0.574833457,0,0.642034552,0,0.5815375,0,0.649522334
769.5,0,0.574555428,0,0.64182518,0,0.581187982,0,0.649234283
770,0,0.574428429,0,0.641781516,0,0.580945221,0,0.649062417
770.5,0,0.574497023,0,0.641953431,0,0.58083978,0,0.649040944
771,0,0.57470043,0,0.642273093,0,0.580829336,0,0.64912263
771.5,0,0.575019122,0,0.642718733,0,0.580899967,0,0.649291956
772,0,0.575433154,0,0.643269596,0,0.581038077,0,0.649535269
772.5,0,0.575911813,0,0.643900849,0,0.581220635,0,0.649836402
773,0,0.576402038,0,0.644542277,0,0.581414214,0,0.650146976
773.5,0,0.576874328,0,0.64516085,0,0.581597788,0,0.650443441
774,0,0.577309955,0,0.645735567,0,0.581758902,0,0.650711826
774.5,0,0.577674795,0,0.646228195,0,0.581874176,0,0.650925923
775,0,0.577946169,0,0.646613289,0,0.581927988,0,0.651068197
775.5,0,0.578135906,0,0.646904003,0,0.581926918,0,0.651145947
776,0,0.578244338,0,0.647100635,0,0.581871108,0,0.651159274
776.5,0,0.578264693,0,0.647195536,0,0.581755226,0,0.651102151
777,0,0.578183342,0,0.647173381,0,0.581569444,0,0.650963519
777.5,0,0.578033136,0,0.647070873,0,0.58133544,0,0.650767589
778,0,0.577818924,0,0.646893381,0,0.581056562,0,0.650518057
778.5,0,0.577544214,0,0.646644779,0,0.580734944,0,0.650217265
779,0,0.577192198,0,0.646306196,0,0.580358976,0,0.649852169
779.5,0,0.576791201,0,0.64607276,0,0.57994879,0,0.649609625
780,0,0.576343097,0,0.646045251,0,0.579506209,0,0.649590906
780.5,0,0.575849462,0,0.645944789,0,0.579032796,0,0.649515614
781,0,0.575292057,0,0.645750781,0,0.578517954,0,0.649371769
781.5,0,0.574687422,0,0.645481655,0,0.577973875,0,0.649172957
782,0,0.57403638,0,0.645138233,0,0.577401779,0,0.64892048
782.5,0,0.573338688,0,0.64472015,0,0.576802506,0,0.648615219
783,0,0.572569434,0,0.6441993,0,0.576163114,0,0.648242559
783.5,0,0.571743332,0,0.643592133,0,0.575493524,0,0.647813597
784,0,0.570860474,0,0.642898678,0,0.574793766,0,0.647328321
784.5,0,0.569920399,0,0.642118357,0,0.574064794,0,0.646787767
785,0,0.568888204,0,0.641211781,0,0.573288909,0,0.646171954
785.5,0,0.567785151,0,0.640202847,0,0.572478253,0,0.645494527
786,0,0.566611309,0,0.639091598,0,0.571631972,0,0.644754499
786.5,0,0.565367174,0,0.637878581,0,0.570751547,0,0.643953529
787,0,0.564007517,0,0.636512749,0,0.569813116,0,0.64306468
787.5,0,0.562570205,0,0.635036832,0,0.568835623,0,0.642109321
788,0,0.561056903,0,0.633452743,0,0.567818366,0,0.641086669
788.5,0,0.559468534,0,0.631761576,0,0.566762616,0,0.63999818
789,0,0.557778989,0,0.629933918,0,0.565649533,0,0.638822604
789.5,0,0.55604092,0,0.628029317,0,0.564506254,0,0.637590624
790,0,0.554260674,0,0.626055062,0,0.56333224,0,0.636301685
790.5,0,0.552355018,0,0.623917263,0,0.562034351,0,0.634850634
791,0,0.550446036,0,0.621753962,0,0.560712396,0,0.633350284
791.5,0,0.548564807,0,0.619600417,0,0.559388001,0,0.631825145
792,0,0.546716946,0,0.617463117,0,0.558060489,0,0.630274535
792.5,0,0.544938701,0,0.615383132,0,0.556743931,0,0.628714429
793,0,0.543245377,0,0.613377859,0,0.555444424,0,0.627151793
793.5,0,0.541632603,0,0.61144245,0,0.554171145,0,0.625597057
794,0,0.540096849,0,0.609572991,0,0.552920792,0,0.624046561
794.5,0,0.538685085,0,0.607822537,0,0.551720172,0,0.622530611
795,0,0.537362437,0,0.60615174,0,0.550559591,0,0.621038299
795.5,0,0.536125774,0,0.604557068,0,0.549445716,0,0.619577172
796,0,0.534971751,0,0.603034734,0,0.548376291,0,0.618144696
796.5,0,0.533936405,0,0.601625312,0,0.547384074,0,0.616777787
797,0,0.532969733,0,0.600272376,0,0.546439497,0,0.615443082
797.5,0,0.532078032,0,0.598982962,0,0.545551392,0,0.614150499
798,0,0.531277429,0,0.597764886,0,0.54473489,0,0.612906499
798.5,0,0.530561169,0,0.596407606,0,0.543988142,0,0.611500962
799,0,0.529898407,0,0.594988935,0,0.543284697,0,0.610019541
799.5,0,0.529296728,0,0.59365715,0,0.542632921,0,0.608614972
800,0,0.528773274,0,0.592431205,0,0.542042982,0,0.607298426
800.5,0,0.528307476,0,0.59128778,0,0.541497077,0,0.606049732
801,0,0.527892889,0,0.590219452,0,0.540986853,0,0.604859378
801.5,0,0.527555523,0,0.589255093,0,0.540530439,0,0.603747473
802,0,0.527304534,0,0.588404659,0,0.540123369,0,0.602708845
802.5,0,0.527133307,0,0.587660506,0,0.539763955,0,0.601741447
803,0,0.527032674,0,0.587012189,0,0.539440236,0,0.600831807
803.5,0,0.527066039,0,0.586530072,0,0.539184758,0,0.600016035
804,0,0.527184919,0,0.586159888,0,0.538966721,0,0.599259693
804.5,0,0.527390296,0,0.585902529,0,0.538791692,0,0.598568872
805,0,0.52769008,0,0.585766588,0,0.538656284,0,0.597939711
805.5,0,0.528080152,0,0.585747309,0,0.538562953,0,0.597374847
806,0,0.528511985,0,0.585790743,0,0.538485748,0,0.596845437
806.5,0,0.528987559,0,0.585899057,0,0.538430609,0,0.596358044
807,0,0.529478625,0,0.586040958,0,0.538379235,0,0.595892389
807.5,0,0.529961354,0,0.586190136,0,0.538327378,0,0.595443794
808,0,0.530421154,0,0.586330561,0,0.538263865,0,0.594999938
808.5,0,0.530833794,0,0.586435589,0,0.538182238,0,0.59455374
809,0,0.531175353,0,0.586478978,0,0.538067516,0,0.594088722
809.5,0,0.531463371,0,0.586480283,0,0.537931682,0,0.593618191
810,0,0.531674909,0,0.586414364,0,0.537760108,0,0.593126075
810.5,0,0.531791095,0,0.5862606,0,0.537546088,0,0.592605056
811,0,0.531852352,0,0.58606373,0,0.537303486,0,0.592070494
811.5,0,0.531867935,0,0.585834072,0,0.537039425,0,0.591530289
812,0,0.531814489,0,0.58554601,0,0.536734946,0,0.590963602
812.5,0,0.531714998,0,0.585224962,0,0.536408082,0,0.590390342
813,0,0.531565164,0,0.584866276,0,0.536054898,0,0.589806205
813.5,0,0.531337349,0,0.584439627,0,0.535665915,0,0.589200794
814,0,0.53104224,0,0.583956857,0,0.535245601,0,0.588579054
814.5,0,0.530705695,0,0.583446461,0,0.534808901,0,0.587957438
815,0,0.530318764,0,0.582898632,0,0.534350557,0,0.587330168
815.5,0,0.529898484,0,0.582332127,0,0.533883684,0,0.586711664
816,0,0.529466817,0,0.581771088,0,0.533416987,0,0.586111483
816.5,0,0.52903092,0,0.581223376,0,0.532956628,0,0.585536382
817,0,0.528616622,0,0.580717359,0,0.532523035,0,0.58500879
817.5,0,0.528231003,0,0.5802608,0,0.53211551,0,0.584527924
818,0,0.527877212,0,0.579857151,0,0.531736282,0,0.584096222
818.5,0,0.527604429,0,0.579560429,0,0.531424275,0,0.583756436
819,0,0.527406567,0,0.579343706,0,0.531176639,0,0.583485041
819.5,0,0.527268742,0,0.579202637,0,0.530979619,0,0.583279022
820,0,0.527209833,0,0.579166252,0,0.530847977,0,0.583162934
820.5,0,0.527288197,0,0.579298788,0,0.530850157,0,0.583212092
821,0,0.527393215,0,0.579478868,0,0.530878574,0,0.583308442
821.5,0,0.527518948,0,0.579700105,0,0.530934159,0,0.583453142
822,0,0.527629496,0,0.579923184,0,0.530992085,0,0.583619041
822.5,0,0.527718696,0,0.580141456,0,0.531044867,0,0.583798044
823,0,0.527762877,0,0.58015095,0,0.531079942,0,0.583797281
823.5,0,0.527737658,0,0.579836158,0,0.531080697,0,0.583509223
824,0,0.527663338,0,0.579461863,0,0.531055015,0,0.583186487
824.5,0,0.527523765,0,0.579010498,0,0.530992962,0,0.582818291
825,0,0.52731532,0,0.578478286,0,0.530886933,0,0.582396436
825.5,0,0.527075988,0,0.577907078,0,0.530757083,0,0.581943177
826,0,0.526805283,0,0.577296481,0,0.530599956,0,0.581454851
826.5,0,0.526533382,0,0.576679686,0,0.530420634,0,0.580937156
827,0,0.52627902,0,0.576077291,0,0.530234696,0,0.580407266
827.5,0,0.526052554,0,0.575500676,0,0.530043677,0,0.579866958
828,0,0.525899453,0,0.574999587,0,0.529858356,0,0.57932811
828.5,0,0.525790769,0,0.574542335,0,0.529677603,0,0.578789557
829,0,0.525734829,0,0.574138005,0,0.529503109,0,0.578253221
829.5,0,0.525746749,0,0.573803072,0,0.529335748,0,0.577720126
830,0,0.525780763,0,0.573487559,0,0.529167462,0,0.57718155
830.5,0,0.525836961,0,0.573191593,0,0.528997215,0,0.576636446
831,0,0.525894069,0,0.57289203,0,0.528814405,0,0.57607335
831.5,0,0.525935979,0,0.572571408,0,0.528619185,0,0.575492536
832,0,0.525957851,0,0.572224564,0,0.528409288,0,0.574891646
832.5,0,0.525929256,0,0.571818536,0,0.528173425,0,0.574258517
833,0,0.525863758,0,0.571368243,0,0.527918573,0,0.573600867
833.5,0,0.525752754,0,0.570864503,0,0.52764079,0,0.57291454
834,0,0.525564261,0,0.57027279,0,0.52732612,0,0.572184525
834.5,0,0.525329955,0,0.569627699,0,0.526989417,0,0.571427093
835,0,0.525037597,0,0.568916153,0,0.526625074,0,0.570636299
835.5,0,0.524657998,0,0.568106759,0,0.526219911,0,0.56979802
836,0,0.524226056,0,0.567237559,0,0.525789633,0,0.568929424
836.5,0,0.523723523,0,0.566289024,0,0.525325982,0,0.568021723
837,0,0.523120362,0,0.565228951,0,0.524815016,0,0.567060016
837.5,0,0.522453301,0,0.564097314,0,0.524273582,0,0.566062687
838,0,0.521690028,0,0.56285949,0,0.523686816,0,0.565013856
838.5,0,0.520797904,0,0.56148061,0,0.523040333,0,0.563898208
839,0,0.519818628,0,0.560005992,0,0.522353002,0,0.5627363
839.5,0,0.518690365,0,0.558369376,0,0.521597304,0,0.561498692
840,0,0.517390545,0,0.55654694,0,0.520763452,0,0.56017511
840.5,0,0.515977932,0,0.55460236,0,0.519876995,0,0.558793294
841,0,0.514362068,0,0.552438859,0,0.518896076,0,0.557308508
841.5,0,0.512632825,0,0.550153493,0,0.517853945,0,0.555756758
842,0,0.51084226,0,0.54780291,0,0.51677345,0,0.554163236
842.5,0,0.508996705,0,0.545451453,0,0.51560617,0,0.552534293
843,0,0.507208774,0,0.543160848,0,0.514439481,0,0.550904083
843.5,0,0.505466477,0,0.540918036,0,0.513273453,0,0.549272565
844,0,0.503744688,0,0.538695947,0,0.512092267,0,0.547622706
844.5,0,0.501999061,0,0.536447048,0,0.510900117,0,0.545958909
845,0,0.500226107,0,0.534167571,0,0.509695371,0,0.544279346
845.5,0,0.498450824,0,0.531884161,0,0.508507216,0,0.542615082
846,0,0.496725954,0,0.529652971,0,0.507353521,0,0.54098502
846.5,0,0.495084251,0,0.527508689,0,0.50625433,0,0.539410327
847,0,0.493670942,0,0.525605644,0,0.505286019,0,0.53797208
847.5,0,0.492408216,0,0.523860411,0,0.504400106,0,0.536618274
848,0,0.491435453,0,0.522420687,0,0.503669433,0,0.535426025
848.5,0,0.490739631,0,0.521271817,0,0.503080132,0,0.534380103
849,0,0.490212086,0,0.520297661,0,0.502575586,0,0.533419941
849.5,0,0.48998991,0,0.51964306,0,0.502220364,0,0.532613676
850,0,0.4898935,0,0.519284875,0,0.501922894,0,0.532035978
850.5,0,0.489901722,0,0.519129876,0,0.501673689,0,0.531604173
851,0,0.490009234,0,0.519078658,0,0.501464021,0,0.531212991
851.5,0,0.490113895,0,0.519022832,0,0.501248852,0,0.530814574
852,0,0.490210273,0,0.518956524,0,0.501023702,0,0.53040406
852.5,0,0.490224055,0,0.518800974,0,0.500750873,0,0.529941438
853,0,0.490180622,0,0.518582994,0,0.500446297,0,0.529443489
853.5,0,0.490015616,0,0.518234455,0,0.500076164,0,0.528874367
854,0,0.489719386,0,0.517745161,0,0.499636434,0,0.528229744
854.5,0,0.489339755,0,0.517165675,0,0.499152956,0,0.527536895
855,0,0.48875356,0,0.516365845,0,0.498560786,0,0.526727134
855.5,0,0.488055306,0,0.515445593,0,0.497910242,0,0.5258536
856,0,0.487236256,0,0.514395704,0,0.497196462,0,0.52491111
856.5,0,0.48620923,0,0.513124197,0,0.496374262,0,0.523851933
857,0,0.485093868,0,0.511757423,0,0.495506554,0,0.52274245
857.5,0,0.483826993,0,0.510228751,0,0.494561121,0,0.521548625
858,0,0.482444174,0,0.508575757,0,0.493558884,0,0.520292495
858.5,0,0.481006876,0,0.506863252,0,0.492531386,0,0.519007258
859,0,0.479505754,0,0.505081362,0,0.491481786,0,0.517696164
859.5,0,0.478051783,0,0.503346918,0,0.490468352,0,0.516420486
860,0,0.476645928,0,0.501660786,0,0.489491835,0,0.515180859
860.5,0,0.475544336,0,0.500258491,0,0.488720034,0,0.514118933
861,0,0.474632444,0,0.499047117,0,0.488064246,0,0.513169839
861.5,0,0.474116082,0,0.498248757,0,0.487643775,0,0.512465014
862,0,0.474058744,0,0.498022433,0,0.487479932,0,0.512122063
862.5,0,0.474270384,0,0.498120119,0,0.487465875,0,0.511979174
863,0,0.475164287,0,0.498913682,0,0.487809491,0,0.512190911
863.5,0,0.476296151,0,0.499936041,0,0.488267785,0,0.512501861
864,0,0.477754432,0,0.501279628,0,0.488882369,0,0.512955518
864.5,0,0.479456524,0,0.502857248,0,0.489595776,0,0.513491364
865,0,0.481230115,0,0.504487738,0,0.490332491,0,0.514030028
865.5,0,0.483036513,0,0.506130241,0,0.491059354,0,0.51453665
866,0,0.484758869,0,0.507662119,0,0.49173016,0,0.514962782
866.5,0,0.486411622,0,0.509098421,0,0.492354573,0,0.515318558
867,0,0.487823187,0,0.510259598,0,0.492845365,0,0.51551276
867.5,0,0.489132441,0,0.511291121,0,0.49328139,0,0.515628027
868,0,0.490229504,0,0.512078274,0,0.493606584,0,0.515605865
868.5,0,0.49114911,0,0.512657651,0,0.493841863,0,0.515468326
869,0,0.491968847,0,0.513110486,0,0.494026342,0,0.515256399
869.5,0,0.4925451,0,0.513287269,0,0.494089764,0,0.514896983
870,0,0.493048981,0,0.513366737,0,0.494117279,0,0.514479058
870.5,0,0.493421335,0,0.513287495,0,0.49407995,0,0.513972627
871,0,0.493674982,0,0.513063209,0,0.493984067,0,0.513384432
871.5,0,0.49387183,0,0.512758486,0,0.493860259,0,0.512746473
872,0,0.493939346,0,0.512298263,0,0.493672489,0,0.512021488
872.5,0,0.493961387,0,0.51176984,0,0.493462173,0,0.511252629
873,0,0.493915949,0,0.511150608,0,0.493218189,0,0.5104285
873.5,0,0.493800257,0,0.51043795,0,0.49293888,0,0.50954755
874,0,0.493653356,0,0.509672458,0,0.492643703,0,0.508630041
874.5,0,0.493433168,0,0.508810889,0,0.492311024,0,0.507653774
875,0,0.493182441,0,0.507897589,0,0.491962224,0,0.506640964
875.5,0,0.492890888,0,0.506922141,0,0.491592065,0,0.505586344
876,0,0.492550004,0,0.505876025,0,0.491195329,0,0.504484699
876.5,0,0.492184095,0,0.504784431,0,0.490783336,0,0.503347811
877,0,0.491762049,0,0.50361566,0,0.49034032,0,0.502159662
877.5,0,0.491314317,0,0.502401165,0,0.489882647,0,0.500937188
878,0,0.490830698,0,0.501130713,0,0.489404469,0,0.499674556
878.5,0,0.490287863,0,0.499793744,0,0.488886517,0,0.498365229
879,0,0.489718614,0,0.498416708,0,0.488350576,0,0.497024371
879.5,0,0.489087722,0,0,0,0.487778098,0,0
880,0,0.488429884,0,0,0,0.487189209,0,0
880.5,0,0.487643058,0,0,0,0.486488733,0,0
881,0,0.48680529,0,0,0,0.485757332,0,0
881.5,0,0.48594482,0,0,0,0.48501198,0,0
882,0,0.485011292,0,0,0,0.484222315,0,0
882.5,0,0.484057469,0,0,0,0.483420344,0,0
883,0,0.483058868,0,0,0,0.482591491,0,0
883.5,0,0.482033444,0,0,0,0.48174753,0,0
884,0,0.480991976,0,0,0,0.480894415,0,0
884.5,0,0.479948607,0,0,0,0.480044648,0,0
885,0,0.478918459,0,0,0,0.479205019,0,0
885.5,0,0.477933593,0,0,0,0.478399788,0,0
886,0,0.477012625,0,0,0,0.477640186,0,0
886.5,0,0.476151389,0,0,0,0.476923191,0,0
887,0,0.475426051,0,0,0,0.47630229,0,0
887.5,0,0.474749243,0,0,0,0.475715523,0,0
888,0,0.474227268,0,0,0,0.475238742,0,0
888.5,0,0.473753875,0,0,0,0.474797042,0,0
889,0,0.473360185,0,0,0,0.474413157,0,0
889.5,0,0.473008079,0,0,0,0.474061802,0,0
890,0,0.472676763,0,0,0,0.473726663,0,0
890.5,0,0.472346385,0,0,0,0.473398215,0,0
891,0,0.472006858,0,0,0,0.473064903,0,0
891.5,0,0.471638969,0,0,0,0.472717305,0,0
892,0,0.471243056,0,0,0,0.472351702,0,0
892.5,0,0.470817506,0,0,0,0.471966929,0,0
893,0,0.470351171,0,0,0,0.471553026,0,0
893.5,0,0.469869948,0,0,0,0.471128058,0,0
894,0,0.469350083,0,0,0,0.470669999,0,0
894.5,0,0.468823324,0,0,0,0.470203474,0,0
895,0,0.468281232,0,0,0,0.469717782,0,0
895.5,0,0.467735316,0,0,0,0.469220428,0,0
896,0,0.467186672,0,0,0,0.468713734,0,0
896.5,0,0.466640386,0,0,0,0.46819421,0,0
897,0,0.46609495,0,0,0,0.467670762,0,0
897.5,0,0.46555184,0,0,0,0.467132276,0,0
898,0,0.465006687,0,0,0,0.466587995,0,0
898.5,0,0.464456882,0,0,0,0.466030213,0,0
899,0,0.463895781,0,0,0,0.465459197,0,0
899.5,0,0.463324274,0,0,0,0.464876153,0,0
900,0,0.462721438,0,0,0,0.46426737,0,0
900.5,0,0.462106021,0,0,0,0.463647955,0,0
901,0,0.461429685,0,0,0,0.462985657,0,0
901.5,0,0.460730019,0,0,0,0.462307716,0,0
902,0,0.459965081,0,0,0,0.461586823,0,0
902.5,0,0.459141706,0,0,0,0.460828094,0,0
903,0,0.458258091,0,0,0,0.460030703,0,0
903.5,0,0.457262817,0,0,0,0.459161673,0,0
904,0,0.456224208,0,0,0,0.458264884,0,0
904.5,0,0.454998289,0,0,0,0.457247636,0,0
905,0,0.453723496,0,0,0,0.45619873,0,0
905.5,0,0.452246153,0,0,0,0.455018703,0,0
906,0,0.450676037,0,0,0,0.453778404,0,0
906.5,0,0.4489472,0,0,0,0.452433713,0,0
907,0,0.44712334,0,0,0,0.451028242,0,0
907.5,0,0.445234991,0,0,0,0.449580805,0,0
908,0,0.443435312,0,0,0,0.448197243,0,0
908.5,0,0.441664336,0,0,0,0.446833053,0,0
909,0,0.440434386,0,0,0,0.44583919,0,0
909.5,0,0.439387824,0,0,0,0.444969567,0,0
910,0,0.439029298,0,0,0,0.444568677,0,0
910.5,0,0.439067531,0,0,0,0.44446333,0,0
911,0,0.439568889,0,0,0,0.444672997,0,0
911.5,0,0.440278064,0,0,0,0.445024113,0,0
912,0,0.441124163,0,0,0,0.44546817,0,0
912.5,0,0.441911183,0,0,0,0.445873286,0,0
913,0,0.44268313,0,0,0,0.446267937,0,0
913.5,0,0.443197345,0,0,0,0.446489359,0,0
914,0,0.44366064,0,0,0,0.446675888,0,0
914.5,0,0.443897042,0,0,0,0.446708741,0,0
915,0,0.444056212,0,0,0,0.446688507,0,0
915.5,0,0.444073054,0,0,0,0.446570487,0,0
916,0,0.444007056,0,0,0,0.446394388,0,0
916.5,0,0.443866307,0,0,0,0.446165537,0,0
917,0,0.44365125,0,0,0,0.445882698,0,0
917.5,0,0.443403322,0,0,0,0.445575586,0,0
918,0,0.443094502,0,0,0,0.445221834,0,0
918.5,0,0.442773397,0,0,0,0.444858261,0,0
919,0,0.442408184,0,0,0,0.444458724,0,0
919.5,0,0.44203503,0,0,0,0.444052222,0,0
920,0,0.441636344,0,0,0,0.443623762,0,0
920.5,0,0.441227336,0,0,0,0.443186206,0,0
921,0,0.440802599,0,0,0,0.442735011,0,0
921.5,0,0.440367846,0,0,0,0.442275885,0,0
922,0,0.439922424,0,0,0,0.44180801,0,0
922.5,0,0.439461078,0,0,0,0.441328131,0,0
923,0,0.438992226,0,0,0,0.440842681,0,0
923.5,0,0.438502475,0,0,0,0.440343163,0,0
924,0,0.43800798,0,0,0,0.43984042,0,0
924.5,0,0.437485917,0,0,0,0.439320809,0,0
925,0,0.436959156,0,0,0,0.43879837,0,0
925.5,0,0.436403058,0,0,0,0.438259023,0,0
926,0,0.43583759,0,0,0,0.437714359,0,0
926.5,0,0.435243663,0,0,0,0.43715386,0,0
927,0,0.434633224,0,0,0,0.436584177,0,0
927.5,0,0.433995838,0,0,0,0.435999665,0,0
928,0,0.433332914,0,0,0,0.435400953,0,0
928.5,0,0.432645344,0,0,0,0.434788573,0,0
929,0,0.431920446,0,0,0,0.434155072,0,0
929.5,0,0.431174502,0,0,0,0.43350977,0,0
930,0,0.430375716,0,0,0,0.432833768,0,0
930.5,0,0.429560824,0,0,0,0.432148537,0,0
931,0,0.428672632,0,0,0,0.431419401,0,0
931.5,0,0.427775535,0,0,0,0.430685108,0,0
932,0,0.426779177,0,0,0,0.429889568,0,0
932.5,0,0.425772344,0,0,0,0.429087532,0,0
933,0,0.424660149,0,0,0,0.428218607,0,0
933.5,0,0.423525254,0,0,0,0.427335106,0,0
934,0,0,0,0,0,0,0,0
934.5,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0
935.5,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0
936.5,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0
937.5,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0
938.5,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0
939.5,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0
940.5,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0
941.5,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0
942.5,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0
943.5,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0
944.5,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0
945.5,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0
946.5,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0
947.5,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0
948.5,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0
949.5,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0
950.5,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0
951.5,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0
952.5,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0
953.5,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0
954.5,0,0,0,0,0,0,0,0
955,0,0,0,0,0,0,0,0
955.5,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0
956.5,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0
957.5,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0
958.5,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0
959.5,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0
960.5,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0
961.5,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0
962.5,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0
963.5,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0
964.5,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0
965.5,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0
966.5,0,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0,0
967.5,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0
968.5,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0
969.5,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0
970.5,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0
971.5,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0
972.5,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0
973.5,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0
974.5,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0
975.5,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0
976.5,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0
977.5,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0
978.5,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0
979.5,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0
980.5,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0
981.5,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0
982.5,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0
983.5,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0
984.5,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0
985.5,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,0
986.5,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0
987.5,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0
988.5,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0
989.5,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0
990.5,0,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0,0
991.5,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0
992.5,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0
